,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
2871,338884,17716589,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C3CCCN(Cc4cccc5c4CNC5=O)C3)cc2NC(=O)c2cnn3cccnc23)cc1,,,CHEMBL3886319,,2015.0,,CHEMBL3961746,,CHEMBL3961746,,False,http://www.openphacts.org/units/Nanomolar,2846652,<,37,True,<,,IC50,nM,,100.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,100.0
2872,338885,17716590,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C3CCCN(Cc4ccc(S(C)(=O)=O)cc4)C3)cc2NC(=O)c2cnn3cccnc23)cc1,,,CHEMBL3886319,,2015.0,,CHEMBL3926943,,CHEMBL3926943,,False,http://www.openphacts.org/units/Nanomolar,2846653,<,37,True,<,,IC50,nM,,100.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,100.0
2873,338886,17716591,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C3CCCN(CC4CC4)C3)cc2NC(=O)c2cnn3cccnc23)cc1,,,CHEMBL3886319,,2015.0,,CHEMBL3957973,,CHEMBL3957973,,False,http://www.openphacts.org/units/Nanomolar,2846654,<,37,True,<,,IC50,nM,,1000.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,1000.0
2874,338887,17716592,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C3CCCN(Cc4nccs4)C3)cc2NC(=O)c2cnn3cccnc23)cc1,,,CHEMBL3886319,,2015.0,,CHEMBL3921515,,CHEMBL3921515,,False,http://www.openphacts.org/units/Nanomolar,2846655,<,37,True,<,,IC50,nM,,1000.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,1000.0
2875,338888,17716593,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C3CCCN(Cc4ccncc4)C3)cc2NC(=O)c2cnn3cccnc23)cc1,,,CHEMBL3886319,,2015.0,,CHEMBL3949312,,CHEMBL3949312,,False,http://www.openphacts.org/units/Nanomolar,2846656,<,37,True,<,,IC50,nM,,1000.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,1000.0
2876,338889,17716594,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C3CCCN(Cc4cccnc4)C3)cc2NC(=O)c2cnn3cccnc23)cc1,,,CHEMBL3886319,,2015.0,,CHEMBL3948235,,CHEMBL3948235,,False,http://www.openphacts.org/units/Nanomolar,2846657,<,37,True,<,,IC50,nM,,1000.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,1000.0
2877,338890,17716595,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C3CCCN(Cc4ccccn4)C3)cc2NC(=O)c2cnn3cccnc23)cc1,,,CHEMBL3886319,,2015.0,,CHEMBL3974264,,CHEMBL3974264,,False,http://www.openphacts.org/units/Nanomolar,2846658,<,37,True,<,,IC50,nM,,1000.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,1000.0
2878,338891,17716596,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CN2CCCC(c3cc(NC(=O)c4cnn5cccnc45)n(-c4ccc(C)cc4)n3)C2)cn1,,,CHEMBL3886319,,2015.0,,CHEMBL3935887,,CHEMBL3935887,,False,http://www.openphacts.org/units/Nanomolar,2846659,<,37,True,<,,IC50,nM,,1000.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,1000.0
2879,338892,17716597,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,CCn1nccc1CN1CCCC(c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)C1,,,CHEMBL3886319,,2015.0,,CHEMBL3965787,,CHEMBL3965787,,False,http://www.openphacts.org/units/Nanomolar,2846660,<,37,True,<,,IC50,nM,,1000.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,1000.0
2880,338893,17716598,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C3CN(Cc4cnccn4)C3)cc2NC(=O)c2cnn3cccnc23)cc1,,,CHEMBL3886319,,2015.0,,CHEMBL3959961,,CHEMBL3959961,,False,http://www.openphacts.org/units/Nanomolar,2846661,<,37,True,<,,IC50,nM,,1000.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,1000.0
2881,338894,17716599,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C3CN(Cc4cn[nH]c4)C3)cc2NC(=O)c2cnn3cccnc23)cc1,,,CHEMBL3886319,,2015.0,,CHEMBL3894449,,CHEMBL3894449,,False,http://www.openphacts.org/units/Nanomolar,2846662,<,37,True,<,,IC50,nM,,100.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,100.0
2882,338895,17716600,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C3CN(Cc4ccn[nH]4)C3)cc2NC(=O)c2cnn3cccnc23)cc1,,,CHEMBL3886319,,2015.0,,CHEMBL3941904,,CHEMBL3941904,,False,http://www.openphacts.org/units/Nanomolar,2846663,<,37,True,<,,IC50,nM,,1000.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,1000.0
2883,338896,17716601,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C3CN(Cc4nccs4)C3)cc2NC(=O)c2cnn3cccnc23)cc1,,,CHEMBL3886319,,2015.0,,CHEMBL3972812,,CHEMBL3972812,,False,http://www.openphacts.org/units/Nanomolar,2846664,<,37,True,<,,IC50,nM,,1000.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,1000.0
2884,338897,17716602,[],CHEMBL3887430,"Kinase Assay: The kinase activity of IRAK-4 is determined by its ability to catalyze the phosphorylation of a fluorescent polypeptide substrate. The extent of phosphorylation is measured using the IMAP technology (Molecular Devices) where the phosphorylated fluorescent substrate binds to the large M(III)-based nanoparticles which reduces the rotational speed of the substrate and thus increases its fluorescent polarization (FP). 20 μl reaction mixture contains 10 mM TriHCl, pH 7.2, 0.5 nM GST tagged IRAK-4 (SignalChem), 100 nM fluorescent peptide substrate (RP7030, Molecular Devices), 100 μM ATP, 1 mM DTT, 1 mM MgCl2, and 0.01% Tween 20. The reaction is initiated by the addition of ATP. After incubation for 30 minutes at 25° C., 60 μl of Progressive IMAP Reagent (Molecular Devices) is added to stop the reaction. Change in RP7030's FP is determined by a FP reader (Analyst HT, LH, BioSystems).",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-n2nc(C3CN(Cc4ccccn4)C3)cc2NC(=O)c2cnn3cccnc23)cc1,,,CHEMBL3886319,,2015.0,,CHEMBL3986993,,CHEMBL3986993,,False,http://www.openphacts.org/units/Nanomolar,2846665,<,37,True,<,,IC50,nM,,1000.0,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,9606,,,IC50,nM,UO_0000065,,1000.0
