,Unnamed: 0,cpd_str_alert_id,molecule_chembl_id,alert.alert_id,alert.alert_name,alert.alert_set.priority,alert.alert_set.set_name,alert.smarts
14510,510,49319132,CHEMBL4597730,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7636,636,49312258,CHEMBL1788393,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15390,390,49320012,CHEMBL278975,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
9479,479,49314101,CHEMBL2165758,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17857,857,49322479,CHEMBL100341,7,R7 Peroxides,8,Glaxo,OO
7056,56,49311678,CHEMBL1577772,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5403,403,49310025,CHEMBL1075902,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11906,906,49316528,CHEMBL3329963,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9243,243,49313865,CHEMBL2059832,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8899,899,49313521,CHEMBL2000705,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12341,341,49316963,CHEMBL3621221,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12665,665,49317287,CHEMBL3774856,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3209,209,49307831,CHEMBL362827,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9212,212,49313834,CHEMBL2048437,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6144,144,49310766,CHEMBL1259037,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9728,728,49314350,CHEMBL2251322,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5896,896,49310518,CHEMBL1194555,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5741,741,49310363,CHEMBL1181317,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16362,362,49320984,CHEMBL3142918,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
18041,41,49322663,CHEMBL140321,7,R7 Peroxides,8,Glaxo,OO
4349,349,49308971,CHEMBL454144,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5882,882,49310504,CHEMBL1193683,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18490,490,49323112,CHEMBL397610,7,R7 Peroxides,8,Glaxo,OO
6524,524,49311146,CHEMBL1377913,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17802,802,49322424,CHEMBL313721,7,R7 Peroxides,8,Glaxo,OO
15765,765,49320387,CHEMBL456207,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
1317,317,49305939,CHEMBL420199,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17509,509,49322131,CHEMBL441602,7,R7 Peroxides,8,Glaxo,OO
7727,727,49312349,CHEMBL1798022,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18930,930,49323552,CHEMBL489243,7,R7 Peroxides,8,Glaxo,OO
13042,42,49317664,CHEMBL3974977,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13340,340,49317962,CHEMBL4095994,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6698,698,49311320,CHEMBL1442493,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18955,955,49323577,CHEMBL479120,7,R7 Peroxides,8,Glaxo,OO
5726,726,49310348,CHEMBL1179302,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13288,288,49317910,CHEMBL4088323,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4073,73,49308695,CHEMBL251242,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1193,193,49305815,CHEMBL306519,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1422,422,49306044,CHEMBL311802,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1522,522,49306144,CHEMBL83568,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15528,528,49320150,CHEMBL357682,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
3633,633,49308255,CHEMBL376588,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9808,808,49314430,CHEMBL2260553,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2376,376,49306998,CHEMBL413122,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7372,372,49311994,CHEMBL1689648,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5066,66,49309688,CHEMBL557284,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14196,196,49318818,CHEMBL4451642,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16176,176,49320798,CHEMBL2087696,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
7472,472,49312094,CHEMBL1732421,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17071,71,49321693,CHEMBL2270549,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
11259,259,49315881,CHEMBL3229663,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13467,467,49318089,CHEMBL4127930,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4933,933,49309555,CHEMBL463588,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1653,653,49306275,CHEMBL94416,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5123,123,49309745,CHEMBL567807,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13146,146,49317768,CHEMBL4068454,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4758,758,49309380,CHEMBL446781,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7286,286,49311908,CHEMBL1643933,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16366,366,49320988,CHEMBL3143039,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
9495,495,49314117,CHEMBL2165777,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15876,876,49320498,CHEMBL1668632,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
1313,313,49305935,CHEMBL78097,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12692,692,49317314,CHEMBL3781042,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3769,769,49308391,CHEMBL231554,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
551,551,49305173,CHEMBL433227,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
279,279,49304901,CHEMBL282252,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
698,698,49305320,CHEMBL291099,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13750,750,49318372,CHEMBL4217855,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16888,888,49321510,CHEMBL347896,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
2586,586,49307208,CHEMBL151167,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6627,627,49311249,CHEMBL1417692,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2095,95,49306717,CHEMBL124364,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15571,571,49320193,CHEMBL164605,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
18004,4,49322626,CHEMBL135805,7,R7 Peroxides,8,Glaxo,OO
18346,346,49322968,CHEMBL385475,7,R7 Peroxides,8,Glaxo,OO
931,931,49305553,CHEMBL57109,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2151,151,49306773,CHEMBL124094,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
727,727,49305349,CHEMBL289940,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6810,810,49311432,CHEMBL1483255,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12000,0,49316622,CHEMBL3352886,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
19463,463,49324085,CHEMBL1197388,7,R7 Peroxides,8,Glaxo,OO
12178,178,49316800,CHEMBL3576879,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1823,823,49306445,CHEMBL107566,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5500,500,49310122,CHEMBL1093520,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9026,26,49313648,CHEMBL2007563,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3477,477,49308099,CHEMBL379047,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6665,665,49311287,CHEMBL1430063,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11778,778,49316400,CHEMBL3298792,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1770,770,49306392,CHEMBL106072,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15086,86,49319708,CHEMBL4130108,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
14029,29,49318651,CHEMBL4291738,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
123,123,49304745,CHEMBL12805,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6860,860,49311482,CHEMBL1500227,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
882,882,49305504,CHEMBL51344,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8131,131,49312753,CHEMBL1927758,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8255,255,49312877,CHEMBL1966881,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12210,210,49316832,CHEMBL3586145,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1464,464,49306086,CHEMBL84923,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5476,476,49310098,CHEMBL1081330,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18049,49,49322671,CHEMBL142372,7,R7 Peroxides,8,Glaxo,OO
17891,891,49322513,CHEMBL322231,7,R7 Peroxides,8,Glaxo,OO
3017,17,49307639,CHEMBL164804,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3741,741,49308363,CHEMBL229323,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12833,833,49317455,CHEMBL3904081,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10448,448,49315070,CHEMBL2347278,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8657,657,49313279,CHEMBL1987675,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14822,822,49319444,CHEMBL93660,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
2344,344,49306966,CHEMBL136685,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17716,716,49322338,CHEMBL312603,7,R7 Peroxides,8,Glaxo,OO
11473,473,49316095,CHEMBL3250427,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6394,394,49311016,CHEMBL1336286,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18943,943,49323565,CHEMBL455877,7,R7 Peroxides,8,Glaxo,OO
1042,42,49305664,CHEMBL59990,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12403,403,49317025,CHEMBL3633374,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18264,264,49322886,CHEMBL198121,7,R7 Peroxides,8,Glaxo,OO
17424,424,49322046,CHEMBL276845,7,R7 Peroxides,8,Glaxo,OO
8332,332,49312954,CHEMBL1970620,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9351,351,49313973,CHEMBL2111086,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4152,152,49308774,CHEMBL260986,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12452,452,49317074,CHEMBL3658422,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15812,812,49320434,CHEMBL603285,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
18089,89,49322711,CHEMBL148838,7,R7 Peroxides,8,Glaxo,OO
17024,24,49321646,CHEMBL1979428,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
7745,745,49312367,CHEMBL1801623,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4157,157,49308779,CHEMBL408405,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1338,338,49305960,CHEMBL309912,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9653,653,49314275,CHEMBL2235683,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18290,290,49322912,CHEMBL204523,7,R7 Peroxides,8,Glaxo,OO
12384,384,49317006,CHEMBL3633173,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14571,571,49319193,CHEMBL4638952,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2455,455,49307077,CHEMBL143631,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14543,543,49319165,CHEMBL4635647,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2187,187,49306809,CHEMBL340421,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15206,206,49319828,CHEMBL4527231,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
18668,668,49323290,CHEMBL511980,7,R7 Peroxides,8,Glaxo,OO
915,915,49305537,CHEMBL53595,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11833,833,49316455,CHEMBL3305862,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13415,415,49318037,CHEMBL4105530,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
19585,585,49324207,CHEMBL1257008,7,R7 Peroxides,8,Glaxo,OO
15950,950,49320572,CHEMBL1911807,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
3036,36,49307658,CHEMBL434095,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1817,817,49306439,CHEMBL325562,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17590,590,49322212,CHEMBL294236,7,R7 Peroxides,8,Glaxo,OO
1005,5,49305627,CHEMBL302387,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
18275,275,49322897,CHEMBL201998,7,R7 Peroxides,8,Glaxo,OO
3150,150,49307772,CHEMBL169752,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14902,902,49319524,CHEMBL1300263,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
3731,731,49308353,CHEMBL229921,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17248,248,49321870,CHEMBL3230040,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
9086,86,49313708,CHEMBL2009449,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7800,800,49312422,CHEMBL1812473,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
181,181,49304803,CHEMBL273630,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10443,443,49315065,CHEMBL2347272,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2947,947,49307569,CHEMBL348361,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12970,970,49317592,CHEMBL3951830,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14526,526,49319148,CHEMBL4633190,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12994,994,49317616,CHEMBL3959660,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15398,398,49320020,CHEMBL282411,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
10414,414,49315036,CHEMBL2334363,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9557,557,49314179,CHEMBL2205873,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11131,131,49315753,CHEMBL3186215,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13258,258,49317880,CHEMBL4084847,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10073,73,49314695,CHEMBL2282087,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5013,13,49309635,CHEMBL563509,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11711,711,49316333,CHEMBL3289336,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7486,486,49312108,CHEMBL1736047,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17134,134,49321756,CHEMBL2409523,6,R6 Acid anhydrides,8,Glaxo,C(=O)OC(=O)
10562,562,49315184,CHEMBL2377184,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9679,679,49314301,CHEMBL2236238,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7531,531,49312153,CHEMBL1760006,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6889,889,49311511,CHEMBL1512596,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5074,74,49309696,CHEMBL558715,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1849,849,49306471,CHEMBL324899,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
10086,86,49314708,CHEMBL2282313,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
8985,985,49313607,CHEMBL2005091,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9868,868,49314490,CHEMBL2262982,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
15146,146,49319768,CHEMBL4449217,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
18332,332,49322954,CHEMBL211815,7,R7 Peroxides,8,Glaxo,OO
16329,329,49320951,CHEMBL3125313,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
3430,430,49308052,CHEMBL382916,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
821,821,49305443,CHEMBL47735,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
902,902,49305524,CHEMBL54142,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4685,685,49309307,CHEMBL504705,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
19030,30,49323652,CHEMBL455761,7,R7 Peroxides,8,Glaxo,OO
8188,188,49312810,CHEMBL1962918,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
19407,407,49324029,CHEMBL1159608,7,R7 Peroxides,8,Glaxo,OO
1581,581,49306203,CHEMBL327185,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3394,394,49308016,CHEMBL200486,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2783,783,49307405,CHEMBL347195,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12294,294,49316916,CHEMBL3617754,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
99,99,49304721,CHEMBL12203,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16741,741,49321363,CHEMBL4537041,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
16329,329,49320951,CHEMBL3125313,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
4685,685,49309307,CHEMBL504705,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2444,444,49307066,CHEMBL335357,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9301,301,49313923,CHEMBL2104148,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
3789,789,49308411,CHEMBL374607,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
240,240,49304862,CHEMBL17942,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
2692,692,49307314,CHEMBL347980,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6090,90,49310712,CHEMBL1242727,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
13395,395,49318017,CHEMBL4103689,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6596,596,49311218,CHEMBL1404442,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
16016,16,49320638,CHEMBL1980754,5,R5 Sulphonates,8,Glaxo,"COS(=O)(=O)[C,c]"
18615,615,49323237,CHEMBL258340,7,R7 Peroxides,8,Glaxo,OO
11520,520,49316142,CHEMBL3272758,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6143,143,49310765,CHEMBL1259019,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9237,237,49313859,CHEMBL2051999,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11336,336,49315958,CHEMBL3246924,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17616,616,49322238,CHEMBL60854,7,R7 Peroxides,8,Glaxo,OO
14490,490,49319112,CHEMBL4595571,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
431,431,49305053,CHEMBL280830,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
467,467,49305089,CHEMBL31757,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
12388,388,49317010,CHEMBL3633177,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
6376,376,49310998,CHEMBL1331164,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
17978,978,49322600,CHEMBL421917,7,R7 Peroxides,8,Glaxo,OO
19386,386,49324008,CHEMBL1097093,7,R7 Peroxides,8,Glaxo,OO
5971,971,49310593,CHEMBL1208100,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
11835,835,49316457,CHEMBL3306140,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
5843,843,49310465,CHEMBL1191286,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
4396,396,49309018,CHEMBL494650,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
7887,887,49312509,CHEMBL1834993,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
9878,878,49314500,CHEMBL2268654,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
1012,12,49305634,CHEMBL64202,1,R1 Reactive alkyl halides,8,Glaxo,"[Br,Cl,I][CX4;CH,CH2]"
14729,729,49319351,CHEMBL95789,2,R2 Acid halides,8,Glaxo,"[S,C](=[O,S])[F,Br,Cl,I]"
